"ID","Age","Genre","Education","CurrentRegime","ConsoRed","ConsoTransfo","ConsoPoultry","QIntentionsConsoT0","QIntentionsTransfoT0","QTransfoIntensityT0","QIntentionsRedT0","QRedIntensityT0","QIntentionsPoulT0","QPoulIntensityT0","Failed_Attention_DB1","QIntentionsConsoT1","QIntentionsTransfoT1","QTransfoIntensityT1","QIntentionsRedT1","QRedIntensityT1","QIntentionsPoulT1","QPoulIntensityT1","consultation_duration","MixedOpinions","ID_Group","DBAttitudesT0.DB1.","DBAttitudesT0.DB2.","DBAttitudesT0.DB3.","DBAttitudesT0.DB4.","DBAttitudesT0.DB5.","DBAttitudesT0.DB6.","DBAttitudesT0.DB7.","DBAttitudesT0.DB8.","DBAttitudesT0.DB9.","DBAttitudesT0.DB10.","DBAttitudesT0.DB11.","DBAttitudesT0.DB12.","DBAttitudesT0.DB13.","DBAttitudesT0.DB14.","DBAttitudesT0.DB15.","DBAttitudesT0.DB16.","DBAttitudesT0.DB17.","DBAttitudesT0.DB18.","DBAttitudesT0.DB19.","DBAttitudesT0.DB20.","DBAttitudesT0.DB21.","DBAttitudesT0.DB22.","DBAttitudesT0.DB23.","DBAttitudesT1.DB1.","DBAttitudesT1.DB2.","DBAttitudesT1.DB3.","DBAttitudesT1.DB4.","DBAttitudesT1.DB5.","DBAttitudesT1.DB6.","DBAttitudesT1.DB7.","DBAttitudesT1.DB8.","DBAttitudesT1.DB9.","DBAttitudesT1.DB10.","DBAttitudesT1.DB11.","DBAttitudesT1.DB12.","DBAttitudesT1.DB13.","DBAttitudesT1.DB14.","DBAttitudesT1.DB15.","DBAttitudesT1.DB16.","DBAttitudesT1.DB17.","DBAttitudesT1.DB18.","DBAttitudesT1.DB19.","DBAttitudesT1.DB20.","DBAttitudesT1.DB21.","DBAttitudesT1.DB22.","DBAttitudesT1.DB23.","Failed_Attention_DB2","QIntentionsTransfoT2","QTransfoIntensityT2","QIntentionsRedT2","QRedIntensityT2","DebateCondition","DBAttitudesT2.DB1.","DBAttitudesT2.DB2.","DBAttitudesT2.DB3.","DBAttitudesT2.DB4.","DBAttitudesT2.DB5.","DBAttitudesT2.DB6.","DBAttitudesT2.DB7.","DBAttitudesT2.DB8.","DBAttitudesT2.DB9.","DBAttitudesT2.DB10.","DBAttitudesT2.DB11.","DBAttitudesT2.DB12.","DBAttitudesT2.DB13.","DBAttitudesT2.DB14.","DBAttitudesT2.DB15.","DBAttitudesT2.DB16.","DBAttitudesT2.DB17.","DBAttitudesT2.DB18.","DBAttitudesT2.DB19.","DBAttitudesT2.DB20.","DBAttitudesT2.DB21.","DBAttitudesT2.DB22.","DBAttitudesT2.DB23.","TransformedNumberTotalBefore","TransformedQuantTotalBefore","RedNumberTotalBefore","RedQuantTotalBefore","PoultryNumberTotalBefore","PoultryQuantTotalBefore","FishNumberTotalBefore","TotalTargetMeatBefore","TotalQuantTargetMeatBefore","Physical1","Nature1","QuantityRed1","QuantityTransfo1","QuantityPoultry1","QuantityFish1","QuantityAnimals1","QuantityVegetals1","Context1","DBAttitudesT3.DB1.","DBAttitudesT3.DB2.","DBAttitudesT3.DB3.","DBAttitudesT3.DB4.","DBAttitudesT3.DB5.","DBAttitudesT3.DB6.","DBAttitudesT3.DB7.","DBAttitudesT3.DB8.","DBAttitudesT3.DB9.","DBAttitudesT3.DB10.","DBAttitudesT3.DB11.","DBAttitudesT3.DB12.","DBAttitudesT3.DB13.","DBAttitudesT3.DB14.","DBAttitudesT3.DB15.","DBAttitudesT3.DB16.","DBAttitudesT3.DB17.","DBAttitudesT3.DB18.","DBAttitudesT3.DB19.","DBAttitudesT3.DB20.","DBAttitudesT3.DB21.","DBAttitudesT3.DB22.","DBAttitudesT3.DB23.","Failed_Attention_Final","TransformedNumberTotalAfter","TransformedQuantTotalAfter","RedNumberTotalAfter","RedQuantTotalAfter","PoultryNumberTotalAfter","PoultryQuantTotalAfter","FishNumberTotalAfter","TotalTargetMeatAfter","TotalQuantTargetMeatAfter","Physical2","Nature2","QuantityRed2","QuantityTransfo2","QuantityPoultry2","QuantityFish2","QuantityAnimals2","QuantityVegetals2","Context2","RespectChallenge","MeatDiminishRed","MeatDiminishTransfo","Perceptions.Perc1.","Perceptions.Perc2.","Perceptions.Perc3.","Failed_Attention_Confirmation","perceived_norms","self_control","environmental_prepotency","perceived_control","DBFactor1T0","DBFactor2T0","DBFactor3T0","DBFactor4T0","DBFactor5T0","DB_IndexT0","DBFactor1T1","DBFactor2T1","DBFactor3T1","DBFactor4T1","DBFactor5T1","DB_IndexT1","DBFactor1T2","DBFactor2T2","DBFactor3T2","DBFactor4T2","DBFactor5T2","DB_IndexT2","DBFactor1T3","DBFactor2T3","DBFactor3T3","DBFactor4T3","DBFactor5T3","DB_IndexT3","Pro_reduction","Attention_failed","Condition","Red_reduction","Processed_reduction","Poultry_reduction","Fish_increase","Eat_Target_Meat","Het","Hom","ID_Group_all"
324,39,0,15,"A2","A2","A2","A1","A1","",NA,"",NA,"A1",0.107142857142857,0,"A1","A1",0.107142857142857,"A1",0,"A1",0.107142857142857,54,NA,NA,6,4,6,6,6,7,7,6,6,7,1,1,4,2,5,5,3,3,3,4,2,4,5,6,4,6,6,7,7,7,6,7,7,4,4,4,1,6,6,4,2,2,2,2,2,7,0,1,0.142857142857143,1,0,0,6,5,7,6,6,7,7,7,7,7,3,3,4,2,5,5,3,2,2,1,2,2,7,1,50,0,0,1,75,1,1,50,"A2",0,0,0,0,0,0,0,0,7,5,6,6,6,7,7,6,6,7,4,4,4,3,4,5,4,2,1,2,2,2,6,0,0,0,0,0,1,100,0,0,0,"A2",0,1,1,0,0,0,0,0,1,2,1,6,5,5,0,13,39,3.33333333333333,8,5.83333333333333,6.5,2,4.33333333333333,3.33333333333333,2.94444444444444,6,6.75,3.25,5.33333333333333,2,2.84722222222222,6.16666666666667,7,3,4.33333333333333,1.66666666666667,3.58333333333333,6.16666666666667,6.5,3.75,4.33333333333333,1.66666666666667,3.08333333333333,1,0,"Control",0,1,0,0,0,0,0,"324"
325,29,0,12,"A2","A1","A1","A1","A1","A1",0.107142857142857,"A1",0,"A1",0.142857142857143,0,"A1","A1",0,"A1",0,"A1",0.107142857142857,27,NA,NA,6,5,5,5,5,7,7,5,5,5,2,3,3,3,6,4,4,3,3,2,3,4,6,5,5,5,5,5,5,5,4,4,5,3,3,3,3,5,3,5,3,3,3,3,3,5,0,1,0,1,0,0,5,5,5,5,5,5,5,4,4,5,3,3,3,3,5,3,5,3,3,3,3,3,5,0,0,2,150,3,300,1,2,150,"A2",1,0,0,0,0,0,0,1,6,6,5,5,5,5,6,4,5,5,2,3,2,2,6,2,5,2,2,2,3,2,5,0,0,0,0,0,0,0,0,0,0,"A2",0,0,0,2,0,1,1,0,1,1,1,5,5,5,0,10.5,51,3.66666666666667,9,5.5,5.5,2.75,4.66666666666667,2.66666666666667,2.13888888888889,5,4.5,3,4.33333333333333,3,1.30555555555556,5,4.5,3,4.33333333333333,3,1.30555555555556,5.33333333333333,5,2.25,4.33333333333333,2,2.30555555555556,1,0,"Control",1,0,1,0,1,0,0,"325"
326,49,0,12,"A1","A1","A1","A1","A1","A1",0.107142857142857,"A3",NA,"A2",NA,0,"A1","A1",0.142857142857143,"A3",NA,"A2",NA,147,NA,NA,5,4,3,6,6,7,7,7,5,6,4,4,4,4,7,3,5,3,1,3,5,4,6,5,5,4,3,6,7,7,7,7,7,5,4,6,3,7,5,7,3,3,4,4,4,7,0,1,0.285714285714286,1,0.285714285714286,0,5,6,4,4,7,7,7,6,7,7,5,5,4,3,7,4,5,2,4,3,2,4,7,1,50,3,270,3,320,2,4,320,"A2",0,0,1,0,0,1,0,0,6,6,7,4,6,7,7,7,7,7,5,4,4,1,5,4,5,3,3,3,4,4,7,0,2,100,0,0,1,100,1,2,100,"A2",1,1,1,0,0,0,1,0,0,1,1,6,6,6,0,10.5,48,4.33333333333333,9,5.16666666666667,6.25,4,5,2.33333333333333,1.93055555555556,5,7,4.5,6.33333333333333,3.33333333333333,1.27777777777778,5.5,6.75,4.25,5.33333333333333,3,1.93055555555556,6,7,3.5,4.66666666666667,3,2.77777777777778,1,0,"Control",1,0,1,0,1,0,0,"326"
327,30,1,17,"A1","A1","A1","A1","A3","A3",NA,"A3",NA,"A3",NA,0,"A3","A3",NA,"A3",NA,"A3",NA,23,NA,NA,6,6,3,6,4,7,5,4,5,7,3,3,3,3,3,5,5,3,2,5,5,3,6,5,5,5,5,6,7,5,4,5,5,3,4,4,5,3,5,5,5,3,3,5,3,5,0,1,0.285714285714286,1,0.142857142857143,0,5,5,5,6,5,7,6,4,5,6,3,4,4,4,2,6,6,4,3,5,5,3,6,8,525,2,175,1,50,0,10,700,"A2",0,0,0,0,0,0,0,0,4,5,3,6,5,7,5,4,5,6,4,4,4,4,2,6,6,3,2,4,5,2,6,0,1,5,1,100,1,50,1,2,105,"A2",0,0,1,1,0,0,0,0,1,0,1,5,3,5,0,11.5,48,4.66666666666667,7.5,5.33333333333333,5.25,3,4.33333333333333,3.33333333333333,1.73611111111111,5.5,4.75,4,4.33333333333333,3.66666666666667,1.125,5.5,5.25,3.75,4.66666666666667,4,1.23611111111111,5,5,4,4.66666666666667,3,1.11111111111111,1,0,"Control",1,1,0,1,1,0,0,"327"
328,64,1,12,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A2","A2",NA,"A2",NA,"A2",NA,17,NA,NA,2,2,4,4,4,3,7,7,4,4,7,4,5,7,7,7,6,4,4,6,5,7,2,2,4,2,4,2,6,6,6,5,6,6,4,6,4,4,7,7,1,6,7,6,4,4,0,1,0.142857142857143,1,0.142857142857143,0,2,3,2,6,4,6,7,7,6,7,6,4,6,6,4,6,7,4,6,6,6,6,4,1,50,1,75,0,0,1,2,125,"A2",0,0,0,0,0,0,0,0,4,5,2,4,4,5,5,5,5,6,5,5,5,4,2,6,6,4,2,4,5,5,4,0,4,150,0,0,0,0,1,4,150,"A2",0,0,0,0,0,0,0,0,1,0,1,5,5,4,0,11.5,57,3.66666666666667,8.5,3.16666666666667,5.5,5.75,6.66666666666667,4.66666666666667,-1.36111111111111,3.33333333333333,5.75,5,6,4.66666666666667,-0.680555555555555,3.83333333333333,6.75,5.5,5.66666666666667,5.33333333333333,-0.208333333333333,4,5.25,4.75,4.66666666666667,3.33333333333333,0.374999999999999,0,0,"Control",1,0,0,0,1,0,0,"328"
329,42,0,15,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A1","A1",0.571428571428571,"A1",0.142857142857143,"A1",0.285714285714286,17,NA,NA,4,4,4,5,5,4,5,5,1,1,6,5,6,5,7,1,5,5,5,5,7,7,4,6,4,5,5,5,4,6,5,5,6,5,5,5,5,5,6,6,5,6,4,5,5,5,0,1,0.285714285714286,1,0.142857142857143,0,3,6,6,6,6,6,6,6,6,7,4,4,3,4,4,4,5,4,4,5,3,4,7,18,650,8,930,7,600,8,26,1580,"A3",0,0,0,0,0,0,0,1,3,4,5,6,5,5,6,5,4,4,5,5,5,4,4,5,5,2,3,4,5,5,5,1,11,500,10,1300,10,1100,8,21,1800,"A2",1,1,0,1,0,0,1,0,1,1,1,7,7,7,1,11.5,40,3.66666666666667,8,4.33333333333333,3,5.5,4.33333333333333,5,-1.27777777777778,4.83333333333333,5.5,5,5.66666666666667,5,-0.0555555555555562,5.5,6.25,3.75,4.33333333333333,4.33333333333333,1.73611111111111,4.66666666666667,4.75,4.75,4.66666666666667,3,0.569444444444445,0,0,"Control",0,1,0,0,1,0,0,"329"
330,40,0,14,"A5","A2","A2","A2","","A4",NA,"A4",NA,"A4",NA,0,"A4","A4",NA,"A4",NA,"A4",NA,41,NA,NA,7,7,7,7,7,7,7,7,7,7,1,1,1,4,7,7,7,1,1,1,1,1,4,7,7,7,7,7,7,7,7,7,7,1,1,1,4,4,7,7,1,1,1,1,1,7,0,2,NA,2,NA,0,7,7,7,7,7,7,7,7,7,7,1,1,1,4,4,7,7,1,1,1,1,1,7,0,0,0,0,0,0,2,0,0,"A2",0,2,2,2,0,0,0,0,7,7,7,7,7,7,7,7,7,7,1,1,1,1,4,7,7,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,"A2",0,2,2,2,0,2,0,0,2,2,2,1,1,1,0,17,54,4.33333333333333,10,7,7,1.75,7,1,3.75,7,7,1.75,6,1,4.08333333333333,7,7,1.75,6,1,4.08333333333333,7,7,1,6,1,4.33333333333333,1,0,"Control",0,0,0,0,0,0,0,"330"
331,49,0,15,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,1,"A3","A3",NA,"A3",NA,"A3",NA,125,NA,NA,3,3,4,4,3,4,3,4,3,3,7,7,6,3,6,7,7,6,4,4,4,4,4,5,4,4,3,5,3,5,5,6,4,7,7,7,3,4,6,6,5,4,4,4,3,5,0,1,0.285714285714286,1,0.285714285714286,0,5,4,4,4,5,3,7,7,5,5,7,7,7,3,4,4,5,5,3,3,4,3,6,8,475,10,1450,2,0,0,18,1925,"A3",0,0,0,1,0,0,0,0,7,4,5,5,6,4,6,5,5,5,6,6,4,4,4,7,7,4,3,1,4,4,6,0,12,500,10,1025,1,100,2,22,1525,"A2",1,1,1,1,0,0,0,0,1,1,1,5,5,5,0,14,45,3.66666666666667,8,3.5,3.25,5.75,6.66666666666667,4.66666666666667,-2.31944444444445,4,5,6,5.33333333333333,4.33333333333333,-0.722222222222221,4.16666666666667,6,6,4.33333333333333,3.66666666666667,0.416666666666668,5.16666666666667,5.25,5,6,2.66666666666667,0.652777777777779,0,1,"Control",0,0,1,1,1,0,0,"331"
332,37,0,12,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A1","A1",0.428571428571429,"A1",0.428571428571429,"A2",NA,55,NA,NA,3,4,3,5,2,5,5,5,3,4,6,6,7,7,7,7,7,6,6,6,7,7,3,2,5,6,6,3,7,4,3,7,5,6,7,6,3,7,7,7,3,1,4,7,5,5,0,1,0.428571428571429,1,0.428571428571429,0,3,5,6,6,3,4,6,3,7,6,7,7,6,2,7,7,7,3,2,2,7,4,5,6,500,3,420,5,700,1,9,920,"A2",0,0,0,0,0,0,0,0,3,5,5,6,3,2,7,5,6,5,6,6,6,3,7,7,7,4,4,1,7,5,5,0,2,150,2,200,4,500,1,4,350,"A2",1,1,1,0,0,0,1,0,1,1,1,7,6,6,0,19,49,4.33333333333333,7.5,3.66666666666667,4.25,6.5,7,6,-2.54166666666667,4.83333333333333,4.75,5.5,7,2.66666666666667,-0.263888888888889,4.5,5.5,5.5,7,2.33333333333333,0.0555555555555554,4,5.75,5.25,7,3,-0.208333333333333,0,0,"Control",1,1,1,0,1,0,0,"332"
333,29,1,17,"A1","A1","A1","A1","A3","A3",NA,"A3",NA,"A3",NA,0,"A3","A3",NA,"A3",NA,"A3",NA,46,NA,NA,4,3,2,7,3,4,5,4,5,5,6,7,7,6,7,5,7,6,2,5,3,4,2,5,3,3,6,3,4,7,7,3,6,6,5,5,4,7,6,7,2,3,5,2,2,5,0,1,0.142857142857143,1,0.142857142857143,0,5,3,2,5,3,5,7,7,3,6,5,6,5,4,7,4,7,2,2,5,3,2,4,10,650,2,400,5,600,0,12,1050,"A3",0,0,0,0,0,0,0,0,4,3,3,6,3,5,7,7,5,6,5,6,6,6,7,5,7,2,2,5,4,1,5,0,3,200,3,800,4,700,0,6,1000,"A3",0,0,0,0,0,0,0,1,0,1,0,6,4,4,0,11,42,3.66666666666667,8.5,3.83333333333333,4.75,6.5,6.33333333333333,4.33333333333333,-1.43055555555555,4,5.75,5,6.66666666666667,3.33333333333333,-0.125000000000001,3.83333333333333,5.75,5,6,3,0.125,4,6.25,5.75,6.33333333333333,3,0.0972222222222223,0,0,"Control",0,1,1,0,1,0,0,"333"
334,29,0,20,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A2","A2",NA,"A2",NA,"A2",NA,56,NA,NA,2,5,2,5,1,6,7,6,2,4,7,6,6,6,7,7,7,4,2,7,6,4,2,3,4,2,5,1,6,6,5,2,4,7,7,7,7,7,7,7,5,2,7,6,4,1,0,0,NA,0,NA,0,2,4,2,5,1,6,6,6,2,6,7,7,7,7,7,7,7,5,2,7,6,4,1,10,575,0,0,1,100,2,10,575,"A2",1,1,0,1,0,0,0,1,2,4,2,6,2,7,7,5,2,5,7,7,7,7,7,7,7,6,2,7,6,4,2,0,6,225,0,0,0,0,4,6,225,"A2",0,1,0,1,0,0,0,0,2,0,0,2,2,2,0,14,50,4.66666666666667,9,3.5,4.75,6.25,7,4.33333333333333,-1.73611111111111,3.5,4.25,7,7,4.66666666666667,-2.34722222222222,3.33333333333333,5,7,7,4.66666666666667,-2.05555555555556,3.83333333333333,4.75,7,7,5,-2.04166666666667,0,0,"Control",0,1,1,1,1,0,0,"334"
335,26,0,12,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A2","A2",NA,"A2",NA,"A2",NA,24,NA,NA,5,3,3,5,4,4,6,6,4,5,5,5,5,6,6,6,7,4,2,5,6,6,4,6,5,4,7,5,3,6,6,7,7,6,6,6,6,7,7,7,3,2,6,6,7,5,0,1,0.714285714285714,1,0.714285714285714,0,4,5,4,6,4,4,7,6,7,7,6,6,6,6,7,7,7,3,1,6,6,7,4,2,150,0,0,2,400,1,2,150,"A2",0,0,0,0,0,0,0,0,5,4,4,6,4,5,7,7,7,7,6,6,5,6,7,7,7,4,2,5,6,6,4,0,0,0,3,480,1,100,0,3,480,"A2",1,0,1,1,0,0,0,0,1,0,1,5,5,5,0,15.5,49,3.33333333333333,6,4,5.25,5.25,6.33333333333333,3.66666666666667,-0.458333333333333,5,6.5,6,7,3.66666666666667,0.194444444444444,4.5,6.75,6,7,3.33333333333333,0.180555555555556,4.66666666666667,7,5.75,7,3.66666666666667,0.361111111111112,0,0,"Control",0,1,1,0,1,0,0,"335"
336,24,0,15,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A1","A1",0.285714285714286,"A1",0.285714285714286,"A2",NA,33,NA,NA,5,3,3,5,4,5,6,5,3,4,5,5,5,3,6,6,6,3,3,5,6,5,4,5,4,2,5,5,7,6,5,3,5,5,5,5,4,6,6,6,5,5,4,5,3,5,0,1,0.285714285714286,1,0.142857142857143,0,5,3,3,6,5,6,6,6,5,5,5,5,5,4,5,6,6,5,5,4,5,4,5,5,350,1,100,5,520,3,6,450,"A2",0,0,0,1,0,0,0,0,6,3,3,5,5,6,6,6,4,4,6,6,5,5,6,6,6,5,5,5,5,4,5,0,0,0,1,100,9,1020,4,1,100,"A3",1,1,1,0,1,1,0,0,1,1,1,5,5,5,0,12.5,50,4,9.5,4.16666666666667,4.5,4.5,6,3.66666666666667,-0.388888888888888,4.66666666666667,4.75,4.75,6,4.66666666666667,-0.430555555555555,4.66666666666667,5.5,4.75,5.66666666666667,4.66666666666667,0.0555555555555554,4.66666666666667,5,5.5,6,5,-0.666666666666666,0,0,"Control",0,1,0,1,1,0,0,"336"
337,63,0,15,"A2","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A4","A4",NA,"A4",NA,"A4",NA,32,NA,NA,7,5,5,4,5,6,6,6,3,6,2,2,2,2,5,5,5,2,2,2,2,2,5,6,6,7,5,6,6,7,7,7,7,2,2,3,1,4,5,2,1,1,1,5,1,7,0,2,NA,1,0.142857142857143,0,7,7,7,3,7,7,7,7,7,7,1,1,2,1,4,2,3,1,1,1,5,1,7,0,0,3,300,0,0,0,3,300,"A2",0,0,2,2,2,0,0,0,5,7,6,5,6,7,7,7,7,6,3,3,2,2,4,3,2,1,1,1,2,1,7,0,0,0,0,0,1,100,0,0,0,"A2",0,2,2,0,2,1,0,0,1,1,2,6,4,1,0,11.5,51,3.33333333333333,10,5.33333333333333,5.25,2,5,2,2.29166666666667,6,7,2,3.66666666666667,1,4.27777777777778,6.33333333333333,7,1.25,3,1,4.91666666666667,6,6.75,2.5,3,1,4.20833333333333,1,0,"Control",1,0,0,0,1,0,0,"337"
338,42,1,15,"A2","A1","A1","A1","A1","A1",0.107142857142857,"A1",0.285714285714286,"A1",0.285714285714286,0,"A1","A3",NA,"A3",NA,"A1",0.285714285714286,17,NA,NA,3,5,7,6,5,5,7,5,5,7,3,3,3,3,3,5,5,1,1,3,3,3,5,5,6,6,5,4,7,6,5,5,6,2,3,3,4,2,5,3,1,2,1,3,5,7,0,2,NA,1,0,0,7,6,6,6,5,5,7,6,4,6,2,3,5,4,3,4,4,1,2,1,2,5,7,0,0,1,50,2,270,1,1,50,"A2",1,0,0,0,0,0,1,1,6,6,7,6,5,5,6,5,4,6,3,4,4,3,4,3,4,1,2,1,3,4,7,0,0,0,0,0,1,100,0,0,0,"A2",1,2,2,1,0,0,1,0,1,1,2,6,5,4,0,10,55,4.33333333333333,8.5,5.16666666666667,6,3,4.33333333333333,1.66666666666667,2.58333333333333,5.5,5.5,3,3.33333333333333,1.33333333333333,2.94444444444444,5.83333333333333,5.75,3.5,3.66666666666667,1.33333333333333,2.95833333333333,5.83333333333333,5.25,3.5,3.66666666666667,1.33333333333333,2.70833333333333,1,0,"Control",1,0,1,0,1,0,0,"338"
339,36,0,11,"A2","A1","A1","A1","A1","A1",0.107142857142857,"A1",0.107142857142857,"A1",0.142857142857143,0,"A1","A1",0,"A1",0,"A1",0,48,NA,NA,6,4,6,4,6,7,7,7,5,7,1,2,3,4,4,5,5,5,5,4,2,4,6,7,2,6,2,6,7,7,7,6,7,2,2,2,3,5,7,6,7,7,2,3,5,6,1,1,0.285714285714286,0,NA,0,7,2,7,3,5,6,7,7,6,7,3,3,7,6,5,7,7,6,6,1,1,5,6,1,25,2,175,1,50,1,3,200,"A2",0,0,0,1,0,0,0,1,7,2,5,3,6,7,7,6,7,7,2,1,2,3,6,7,6,6,5,2,1,4,6,0,1,50,1,100,0,0,0,2,150,"A2",0,0,1,1,0,0,0,1,0,0,1,6,5,2,0,17.5,41,3,8,5.5,6.5,2.5,4.66666666666667,4.66666666666667,2.05555555555556,5,6.75,2.25,6,5.33333333333333,1.34722222222222,5,6.75,4.75,6.33333333333333,4.33333333333333,0.736111111111112,5,6.75,2,6.33333333333333,4.33333333333333,1.65277777777778,1,1,"Control",1,0,1,0,1,0,0,"339"
340,50,0,12,"A2","A1","A1","A1","A1","A1",0.428571428571429,"A1",0.142857142857143,"A1",0.571428571428571,1,"A1","A1",0.428571428571429,"A3",NA,"A1",0.285714285714286,68,NA,NA,6,7,4,5,4,5,7,5,4,5,4,3,2,3,6,5,5,2,3,1,2,3,7,7,5,4,7,7,7,7,7,7,7,7,4,7,1,7,5,4,1,1,1,1,1,7,1,1,0.142857142857143,0,NA,0,7,7,4,7,7,7,7,7,7,7,7,7,7,1,7,5,4,1,1,1,5,1,7,3,150,1,100,1,100,2,4,250,"A2",0,0,0,0,0,0,0,1,7,7,4,7,7,7,7,7,5,7,7,5,6,1,7,7,5,1,1,3,2,1,7,1,2,100,0,0,0,0,6,2,100,"A3",0,0,1,1,1,0,1,0,1,0,1,7,7,7,0,16,47,3,8,5.16666666666667,5.25,3,5.33333333333333,2,1.76388888888889,6.16666666666667,7,4.75,5.33333333333333,1,2.88888888888889,6.5,7,5.5,5.33333333333333,1,2.80555555555556,6.5,6.5,4.75,6.33333333333333,1.66666666666667,2.25,1,1,"Control",1,1,1,1,1,0,0,"340"
341,59,0,14,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A3","A3",NA,"A3",NA,"A3",NA,59,NA,NA,6,2,4,4,5,4,6,7,3,5,5,5,5,4,6,7,7,4,5,6,5,4,4,7,4,4,5,7,7,7,7,6,5,6,6,6,3,7,7,6,3,5,6,6,4,5,0,1,0.285714285714286,0,NA,0,5,4,5,5,7,7,7,7,6,6,7,5,6,4,7,7,6,4,5,5,4,5,5,4,300,2,200,0,0,0,6,500,"A2",0,0,0,1,0,0,0,0,5,4,4,4,5,6,7,7,6,5,7,6,7,4,7,7,7,4,3,4,7,4,5,0,1,150,2,200,0,0,0,3,350,"A2",0,0,0,0,0,0,0,0,2,0,1,7,6,5,0,13,44,3.66666666666667,8.5,4.16666666666667,5.25,4.75,6.66666666666667,5,-0.763888888888888,5.66666666666667,6.25,5.25,6.66666666666667,4.66666666666667,0.430555555555555,5.5,6.5,5.5,6.66666666666667,4.66666666666667,0.388888888888888,4.66666666666667,6.25,6,7,3.66666666666667,-0.0972222222222223,0,0,"Control",0,1,0,0,1,0,0,"341"
342,49,0,15,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A3","A3",NA,"A3",NA,"A3",NA,52,NA,NA,5,1,2,5,1,3,7,7,4,2,7,7,7,2,7,6,7,7,1,3,6,6,4,5,1,1,5,4,5,5,7,3,3,7,6,7,7,7,7,7,7,2,3,7,4,4,0,1,0.142857142857143,1,0.714285714285714,0,5,2,1,5,4,5,7,7,5,4,7,4,7,7,7,7,7,7,4,5,7,4,3,6,600,2,200,0,0,1,8,800,"A1",0,1,0,1,0,0,0,0,6,2,1,5,4,7,6,6,2,4,7,6,7,7,7,7,7,7,6,6,5,5,4,0,0,0,5,700,5,600,5,5,700,"A2",0,0,0,0,0,0,0,0,1,1,1,7,5,3,0,14.5,41,4.66666666666667,10,2.83333333333333,5,5.75,6.66666666666667,3.66666666666667,-1.44444444444444,3.5,4.5,6.75,7,4,-1.91666666666667,3.66666666666667,5.75,6.25,7,5.33333333333333,-1.48611111111111,4.16666666666667,4.5,6.75,7,6.33333333333333,-2.36111111111111,0,0,"Control",0,1,0,1,1,0,0,"342"
343,53,0,15,"A1","A1","A1","A1","A3","A3",NA,"A3",NA,"A3",NA,0,"A3","A3",NA,"A3",NA,"A3",NA,13,NA,NA,5,6,7,7,5,5,7,7,6,7,4,4,3,3,5,5,5,4,3,3,4,3,5,4,5,7,7,6,6,6,7,6,6,4,5,5,4,6,5,5,4,3,3,4,4,5,0,1,0,1,0,0,6,6,7,7,6,6,6,6,7,7,4,4,4,4,5,4,4,3,3,3,3,4,5,0,0,0,0,1,150,2,0,0,"A1",0,1,2,0,0,0,1,0,6,6,7,6,7,4,6,6,6,6,4,4,4,4,6,4,4,3,3,3,3,4,4,1,0,0,0,0,0,0,1,0,0,"A2",0,1,2,0,1,0,0,0,1,1,2,7,5,5,0,11.5,53,3.66666666666667,10,5.83333333333333,6.75,3.5,5,3.33333333333333,2.34722222222222,5.83333333333333,6.25,4.5,5.33333333333333,3.33333333333333,1.65277777777778,6.33333333333333,6.5,4,4.33333333333333,3,2.63888888888889,6,6,4,4.66666666666667,3,2.11111111111111,1,0,"Control",0,0,1,0,1,0,0,"343"
